from,to,weight,edge_type
184641962,184633793,25.6345455617,residential
184633793,184641962,25.6345455617,residential
184658144,184658147,119.30192941,service
184658147,184658031,152.907747723,service
184635283,184635287,26.4188231953,residential
184635287,184635291,111.514497314,residential
184635291,184635294,162.131685086,residential
184635287,184635283,26.4188231953,residential
184635283,184635339,109.737358891,residential
184635345,184635294,769.699201886,service
184795344,184795382,234.994173048,residential
184795382,184795335,165.631357508,residential
184698240,184796315,251.76688953,residential
184796315,4036345586,8.13872553057,service
4036345586,4036345586,0.0,service
184629319,4074491213,178.007448115,service
2690596025,184668688,477.634510736,residential
184650713,184650719,258.470908128,motorway_link
184658324,184650713,228.95990911,service
184658324,184658299,204.128576431,service
184658299,184650713,30.6028281902,service
184658324,184658299,204.128576431,service
184650687,184658324,209.182018673,motorway_link
184668688,184755299,159.799176466,residential
184755299,184668778,140.379691073,residential
184668778,184698237,126.84458766,residential
184668778,2690596020,115.36508182,residential
2690596028,2690596025,42.8817006478,residential
184668616,2690596025,42.5929928568,residential
184632463,3692605250,350.307720392,motorway_link
3692605250,184656493,334.603080315,motorway_link
760169745,760169743,67.4261399626,tertiary
2419530815,184664398,353.090558726,motorway_link
184628456,184628433,394.672491578,motorway_link
184773898,184678812,232.207077823,residential
184678812,184659559,649.61583845,residential
184659559,184726940,718.58807368,residential
184678798,184678812,509.791888472,residential
184733277,184648276,941.657552177,residential
184648276,184726954,681.590565011,residential
184717359,184724181,1681.70690708,residential
184724181,184773898,380.123952289,residential
184717415,184636985,942.054439548,residential
184636985,184724276,257.206928708,residential
184724276,184724200,153.608947375,residential
184724200,184733277,348.500674788,residential
3511501655,3520914647,50.8731028775,service
3520914647,3520914641,45.3658825306,service
3520914641,3520914614,59.8168648576,service
3520914647,3520914657,48.2985165268,service
3520914614,3520914641,59.8168648576,service
184724276,184698132,1464.46125655,residential
3511501681,3520914657,603.802929322,service
3520914657,3511501655,22.1729325926,service
184648387,184648414,273.565194875,service
184693536,184657037,1946.52697894,residential
184657037,184693647,56.7530898027,residential
184693647,184693722,1067.91485758,residential
184717233,184686356,211.432452403,residential
184686356,184639152,187.402148633,residential
184717217,2701818603,22.6346927565,tertiary
2701818603,184717233,1264.62945628,tertiary
184717233,184717300,1496.16996039,tertiary
184717300,184717303,811.374823585,tertiary
184717303,184717322,811.86216525,tertiary
184754388,184693897,421.989443474,residential
184693897,184693908,24.114770884,residential
184693908,184693894,25.6894236842,residential
184754388,184717322,1944.7366073,residential
184748529,184623268,1968.15388075,unclassified
184623268,184660216,134.746388073,unclassified
184660216,184623281,55.0446903534,unclassified
184623281,184748593,357.16651225,unclassified
184748593,184647032,418.558406526,unclassified
184647032,184642914,43.0647783371,unclassified
184642914,184664512,39.7763508636,unclassified
184664512,184634272,140.122842347,unclassified
184634272,184693788,571.168741722,unclassified
184693788,184748596,588.93932662,unclassified
184623281,184623288,147.057851192,residential
184642983,184647032,473.110021536,service
184642943,184642931,59.8344460614,residential
184634289,184634261,127.52415021,service
184634261,184634230,57.8714209035,service
184634230,184642909,20.5025060816,service
184642909,184642914,52.5179737484,service
184642914,184642931,126.21835407,service
184642931,184642943,59.8344460614,service
184642943,184642983,345.511076217,service
184693831,4202550241,160.088062165,residential
4202550241,184693840,124.385705268,residential
184693840,184693894,1065.84796276,residential
184693894,184693897,28.3330167245,residential
4202550216,4202550235,106.577840479,service
4202550235,4202550235,0.0,service
4202548844,4202550241,123.343251604,service
184693825,184693831,31.8246564613,residential
184693840,4202548844,203.750017025,service
4202548844,4202548875,143.184675771,service
4202548875,4202548854,148.060831067,service
4202548854,4202550216,315.254802747,service
4202550216,4202548875,423.748628077,service
4202550242,4202548888,114.317775645,service
4202548854,4202550242,345.787373632,service
4202550242,4202548888,114.317775645,service
4202548888,4202550196,128.575101306,service
4202550196,4202550195,116.783258754,service
4202550196,4202550195,116.783258754,service
184693788,184656114,1275.00754794,residential
184656114,184693825,343.910224746,residential
2941388407,2941388415,111.739620824,service
2941388415,2941388418,46.6777625562,service
3518418503,3518418499,30.1738671909,service
2941388415,184633664,73.6731339155,service
184654228,184646537,83.0139536441,service
184646521,2941388407,324.419422538,service
2941388407,3518418499,120.282030882,service
3518418499,3518418503,30.1738671909,service
3518418503,184646532,4.86258798288,service
184646532,184646537,59.8419563581,service
184646537,184646542,103.857585644,service
184646542,184646548,4.68071924886,service
184646548,184646561,207.005366378,service
184646561,184646570,125.437830798,service
184646570,184646572,26.0564210962,service
184646572,184646579,133.683532507,service
184646579,184646581,21.7304859562,service
184646532,2941388418,16.5032043272,service
2941388418,184633664,48.7858696889,service
184633664,184633681,224.846912249,service
184633681,184633685,62.4562653964,service
184633685,184633688,49.6284031449,service
184633688,184633698,52.223296283,service
184633698,184633699,40.0105106513,service
184633688,184645156,194.177926595,service
184645156,184645169,52.3584604177,service
184645169,184645182,137.07215901,service
184654053,184645169,31.2656528474,service
184645169,184645182,137.07215901,service
184645182,184654053,156.337074241,service
184654053,184633699,152.486561454,service
184633699,184645243,183.80880175,service
184645156,184633698,164.433157726,service
184633698,184645243,171.014221976,service
184633685,184633681,62.4562653964,service
184697197,184728580,54.2235823901,residential
184697182,184697197,166.933052291,residential
184697197,184697200,43.5270743824,residential
184697499,184728580,116.809190564,residential
184728580,184723535,27.785025105,residential
184723535,184697468,232.961186711,residential
184633651,184633652,20.4666633551,service
184646542,184654228,97.4218592237,service
184654228,184633651,125.669232224,service
184633651,184633711,172.910530984,service
184633711,184633652,161.299139595,service
184633652,184633711,161.299139595,service
184646561,184665032,64.3699442132,service
184665030,184665032,14.6787615976,service
184665032,184665052,180.400777831,service
184665052,184665030,177.998256964,service
184646570,2941388486,146.123370093,service
184646581,184646572,134.588598178,service
184665052,2941388486,19.5812353676,service
2941388486,184646579,18.0964141049,service
184697110,184655556,205.189151741,residential
184655556,184781602,474.865234094,residential
184697141,184697468,125.100207624,residential
184697468,184697499,178.312407294,residential
184697499,184697509,86.0325871525,residential
184697509,184697182,82.1856829373,residential
184697509,184697468,236.852804135,residential
184697129,184743360,206.823091165,residential
184645123,184645126,24.7808850032,service
184697090,184655543,827.499815815,residential
184655543,184697110,186.050899251,residential
184697110,3523456023,144.48892377,residential
3523456023,184632274,14.1414661696,residential
184632274,184663067,218.815769545,residential
184663067,184663071,92.1237318105,residential
184663071,184645123,54.0946872233,residential
184645123,184697129,235.107152527,residential
184697129,184697141,375.632626179,residential
184697141,184697159,816.278491591,residential
3523456023,184630601,92.6907812412,residential
184645126,184663071,45.6585402932,service
184632274,184632282,82.8024590896,residential
184632282,184632286,87.190391889,residential
184632286,184632293,114.990394673,residential
184632293,184632300,33.4920986456,residential
184632300,184632282,215.475819888,residential
184632286,184632293,114.990394673,residential
184663008,184630601,34.0214039729,residential
184630601,184663011,210.279453539,residential
184663011,184663008,210.156300606,residential
184632300,184663011,47.0425285457,residential
184717322,184646521,843.164241549,tertiary
184646521,184717359,222.588142094,tertiary
184717359,184717415,885.788568074,tertiary
184717415,184697159,455.082326007,tertiary
184697159,3518418190,981.067714269,tertiary
3518418190,184698117,219.623777741,tertiary
184698117,184717515,792.205619173,tertiary
184717515,3520915496,63.8008436409,tertiary
3520915496,184717557,218.674344895,tertiary
184717557,184693536,279.760953843,tertiary
184693536,184717614,1320.81688099,tertiary
184717614,184645530,190.625843105,tertiary
3518418162,3518418143,23.91460071,service
3523456475,3529487064,192.577147027,tertiary
3529487064,184691809,682.225885653,tertiary
184691809,184698093,1613.61628815,tertiary
184698093,184698096,140.267968839,tertiary
184698096,184698107,871.163608545,tertiary
184698107,184698117,1030.51650437,tertiary
184698117,3518418162,83.0559424522,tertiary
3518418162,3518418143,23.91460071,tertiary
3518418143,184698132,1100.54339132,tertiary
184698132,184698135,155.93955699,tertiary
184698135,3511501681,238.446530194,tertiary
3511501681,3115997786,799.959327855,tertiary
3115997786,184693722,301.012413071,tertiary
184693722,184677354,637.200394634,tertiary
184677354,184664398,353.594736103,tertiary
184664398,184698232,48.757832823,tertiary
184698232,184628456,40.6939114587,tertiary
184628456,760169745,62.0478304005,tertiary
184747924,184717515,592.629673709,residential
184655543,184655556,141.762538581,residential
184697085,184697090,30.4795955644,residential
184696951,184696964,473.907042403,residential
184696964,184696970,64.7063218547,residential
184696970,184697075,1551.290273,residential
184697075,184697085,608.338870199,residential
184684078,184684096,329.421387609,residential
184630536,184630541,35.0048342929,residential
184642449,184630536,131.265579625,residential
184740764,184740779,140.950940648,residential
